Timestamp,Job Post Link,Job Title,Job Type,Seniority Level,Posted At,Company Name,Company Website,Salary,Description,Resume Path,Application URL,Relevance Score,Application Status,Notes
2026-02-07T23:32:40.163639,https://fr.linkedin.com/jobs/view/technology-growth-equity-investment-intern-starting-july-september-2026-for-6-months-at-revaia-4365517336?refId=TDT4kYD8Vj5nWFUYbH8V7g%3D%3D&trackingId=%2BhBFhY4DJR9%2F1H%2FQuyE9Ug%3D%3D&position=11&pageNum=0,Technology Growth Equity - Investment Intern - Starting July/September 2026 for 6 months,Internship,Internship,2026-01-23,Revaia,https://revaia.com,,,,https://fr.linkedin.com/jobs/view/technology-growth-equity-investment-intern-starting-july-september-2026-for-6-months-at-revaia-4365517336?refId=TDT4kYD8Vj5nWFUYbH8V7g%3D%3D&trackingId=%2BhBFhY4DJR9%2F1H%2FQuyE9Ug%3D%3D&position=11&pageNum=0,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:32:40.165783,https://fr.linkedin.com/jobs/view/intern-chinese-project-analyst-h-f-at-richemont-4360856769?refId=TDT4kYD8Vj5nWFUYbH8V7g%3D%3D&trackingId=9JI8hZwggGaIYhkx91%2BsXQ%3D%3D&position=6&pageNum=0,Intern - Chinese Project Analyst (H/F),Full-time,Internship,2026-01-19,Richemont,http://www.richemont.com/,,,,https://fr.linkedin.com/jobs/view/intern-chinese-project-analyst-h-f-at-richemont-4360856769?refId=TDT4kYD8Vj5nWFUYbH8V7g%3D%3D&trackingId=9JI8hZwggGaIYhkx91%2BsXQ%3D%3D&position=6&pageNum=0,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:32:40.168106,https://fr.linkedin.com/jobs/view/stage-marketing-analyst-consumer-insight-h-f-at-richemont-4368757407?refId=TDT4kYD8Vj5nWFUYbH8V7g%3D%3D&trackingId=%2FLkfwuAKrZxpVBMAoDYudg%3D%3D&position=5&pageNum=0,Stage - Marketing Analyst Consumer Insight (H/F),Full-time,Internship,2026-02-04,Richemont,http://www.richemont.com/,,,,https://fr.linkedin.com/jobs/view/stage-marketing-analyst-consumer-insight-h-f-at-richemont-4368757407?refId=TDT4kYD8Vj5nWFUYbH8V7g%3D%3D&trackingId=%2FLkfwuAKrZxpVBMAoDYudg%3D%3D&position=5&pageNum=0,0,Skipped,Skipped: Job title 'Stage - Marketing Analyst Consumer Insight (H/F)' doesn't match ML/Data keywords
2026-02-07T23:32:40.170643,https://fr.linkedin.com/jobs/view/software-engineering-full-stack-intern-in-sydney-australia-at-inautalent-4366978981?refId=TDT4kYD8Vj5nWFUYbH8V7g%3D%3D&trackingId=2pKtRIGC4A%2FcHqrFOf89uA%3D%3D&position=3&pageNum=0,"Software Engineering (Full-Stack) Intern - in Sydney, Australia",Full-time,Internship,2026-01-29,INAUTALENT,https://inautalent.com/,,,,https://fr.linkedin.com/jobs/view/software-engineering-full-stack-intern-in-sydney-australia-at-inautalent-4366978981?refId=TDT4kYD8Vj5nWFUYbH8V7g%3D%3D&trackingId=2pKtRIGC4A%2FcHqrFOf89uA%3D%3D&position=3&pageNum=0,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:32:40.174272,https://fr.linkedin.com/jobs/view/stage-assistant-e-chef-de-projet-marketing-ev%C3%A8nementiel-horlogerie-joaillerie-europe-juillet-2026-at-chanel-4329220344?refId=TDT4kYD8Vj5nWFUYbH8V7g%3D%3D&trackingId=9adg51Ng8zLXDyPSTfoiYg%3D%3D&position=1&pageNum=0,STAGE - Assistant(e) Chef de Projet Marketing & Evènementiel - Horlogerie Joaillerie EUROPE - Juillet 2026,Full-time,Internship,2026-02-04,CHANEL,http://www.chanel.com,,,,https://fr.linkedin.com/jobs/view/stage-assistant-e-chef-de-projet-marketing-ev%C3%A8nementiel-horlogerie-joaillerie-europe-juillet-2026-at-chanel-4329220344?refId=TDT4kYD8Vj5nWFUYbH8V7g%3D%3D&trackingId=9adg51Ng8zLXDyPSTfoiYg%3D%3D&position=1&pageNum=0,0,Skipped,Skipped: Job title 'STAGE - Assistant(e) Chef de Projet Marketing & Evènementiel - Horlogerie Joaillerie EUROPE - Juillet 2026' doesn't match ML/Data keywords
2026-02-07T23:32:40.177005,https://fr.linkedin.com/jobs/view/software-engineering-full-stack-intern-in-sydney-australia-at-inautalent-4366981885?refId=TDT4kYD8Vj5nWFUYbH8V7g%3D%3D&trackingId=Sqw4SyVslZJNoNVxLEdZNA%3D%3D&position=4&pageNum=0,"Software Engineering (Full-Stack) Intern - in Sydney, Australia",Full-time,Internship,2026-01-29,INAUTALENT,https://inautalent.com/,,,,https://fr.linkedin.com/jobs/view/software-engineering-full-stack-intern-in-sydney-australia-at-inautalent-4366981885?refId=TDT4kYD8Vj5nWFUYbH8V7g%3D%3D&trackingId=Sqw4SyVslZJNoNVxLEdZNA%3D%3D&position=4&pageNum=0,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:32:40.180130,https://fr.linkedin.com/jobs/view/stage-controlling-global-h-f-at-urgo-medical-4368275622?refId=TDT4kYD8Vj5nWFUYbH8V7g%3D%3D&trackingId=KyeLz%2FCnjBf4JvooFWukkw%3D%3D&position=7&pageNum=0,Stage Controlling Global (H/F),Internship,Internship,2026-02-03,Urgo Medical,http://urgomedical.com,,,,https://fr.linkedin.com/jobs/view/stage-controlling-global-h-f-at-urgo-medical-4368275622?refId=TDT4kYD8Vj5nWFUYbH8V7g%3D%3D&trackingId=KyeLz%2FCnjBf4JvooFWukkw%3D%3D&position=7&pageNum=0,0,Skipped,Skipped: Job title 'Stage Controlling Global (H/F)' doesn't match ML/Data keywords
2026-02-07T23:32:40.182661,https://fr.linkedin.com/jobs/view/solutions-engineer-intern-at-bigblue-4332308160?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=a21eGsX%2BTYhkExJy2sNeyg%3D%3D&position=7&pageNum=1,Solutions Engineer intern,Internship,Not Applicable,2025-10-27,Bigblue,https://www.bigblue.co/,,,,https://fr.linkedin.com/jobs/view/solutions-engineer-intern-at-bigblue-4332308160?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=a21eGsX%2BTYhkExJy2sNeyg%3D%3D&position=7&pageNum=1,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:32:40.185023,https://fr.linkedin.com/jobs/view/operations-intern-r%C3%A9gion-centre-start-date-2026-at-amazon-4308670140?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=fMAlcvvNor83YcvyLt5BwQ%3D%3D&position=24&pageNum=1,Operations Intern - Région Centre - Start Date 2026,Full-time,Internship,2026-02-05,Amazon,https://www.aboutamazon.com/,,,,https://fr.linkedin.com/jobs/view/operations-intern-r%C3%A9gion-centre-start-date-2026-at-amazon-4308670140?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=fMAlcvvNor83YcvyLt5BwQ%3D%3D&position=24&pageNum=1,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:32:40.187599,https://fr.linkedin.com/jobs/view/intern-film-grain-analysis-at-interdigital-inc-4365350699?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=TTufTbIQwywO9TStZrC9gw%3D%3D&position=8&pageNum=1,"Intern, Film Grain Analysis",Internship,Internship,2026-01-22,"InterDigital, Inc.",http://www.interdigital.com,,,,https://fr.linkedin.com/jobs/view/intern-film-grain-analysis-at-interdigital-inc-4365350699?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=TTufTbIQwywO9TStZrC9gw%3D%3D&position=8&pageNum=1,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:32:40.190345,https://fr.linkedin.com/jobs/view/stage-aliad-venture-capital-operations-controller-intern-h-f-at-air-liquide-4369972084?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=iM%2Bhd5m4KtnVVwqxNEa3XQ%3D%3D&position=25&pageNum=1,Stage - ALIAD - Venture Capital & Operations Controller Intern H/F,Full-time,Internship,2026-02-06,Air Liquide,http://www.airliquide.com,,,,https://fr.linkedin.com/jobs/view/stage-aliad-venture-capital-operations-controller-intern-h-f-at-air-liquide-4369972084?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=iM%2Bhd5m4KtnVVwqxNEa3XQ%3D%3D&position=25&pageNum=1,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:32:40.193017,https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieur-e-data-science-6-mois-at-verder-scientific-4366727481?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=Bj6q2dEh%2BgkJDXWuAApfbw%3D%3D&position=23&pageNum=1,Stage ingénieur(e) Data Science - 6 mois,Full-time,Internship,2026-01-13,VERDER SCIENTIFIC,https://www.verder-scientific.com,,,,https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieur-e-data-science-6-mois-at-verder-scientific-4366727481?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=Bj6q2dEh%2BgkJDXWuAApfbw%3D%3D&position=23&pageNum=1,7,Skipped,Skipped: Title contains ML/Data keywords: data scien
2026-02-07T23:32:40.195440,https://fr.linkedin.com/jobs/view/stage-en-tourisme-at-indie-campers-4346307286?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=QrS%2BHMov5Y6o5O6QSC57tw%3D%3D&position=22&pageNum=1,Stage en Tourisme,Full-time,Internship,2025-12-26,Indie Campers,https://indiecampers.com,,,,https://fr.linkedin.com/jobs/view/stage-en-tourisme-at-indie-campers-4346307286?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=QrS%2BHMov5Y6o5O6QSC57tw%3D%3D&position=22&pageNum=1,0,Skipped,Skipped: Job title 'Stage en Tourisme' doesn't match ML/Data keywords
2026-02-07T23:32:40.198603,https://fr.linkedin.com/jobs/view/financial-analyst-intern-at-acca-careers-4365741298?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=rQ3egVgwyracXZgDzQZIcA%3D%3D&position=21&pageNum=1,Financial Analyst Intern,Internship,Internship,2026-01-23,ACCA Careers,https://jobs.accaglobal.com/,,,,https://fr.linkedin.com/jobs/view/financial-analyst-intern-at-acca-careers-4365741298?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=rQ3egVgwyracXZgDzQZIcA%3D%3D&position=21&pageNum=1,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:32:40.202344,https://fr.linkedin.com/jobs/view/fp-a-analyst-europe-apprentice-or-intern-f-h-at-catalina-marketing-costa-rica-4348313459?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=2M6B0KrPg%2BjfsZkLvbHPNg%3D%3D&position=20&pageNum=1,FP&A Analyst Europe Apprentice or Intern F/H,Internship,Internship,2025-12-03,Catalina Marketing Costa Rica,https://www.catalina.com,,,,https://fr.linkedin.com/jobs/view/fp-a-analyst-europe-apprentice-or-intern-f-h-at-catalina-marketing-costa-rica-4348313459?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=2M6B0KrPg%2BjfsZkLvbHPNg%3D%3D&position=20&pageNum=1,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:32:40.206150,https://fr.linkedin.com/jobs/view/stage-go-to-market-product-intern-at-havas-media-france-4265332688?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=IOtLtnlyWW2753%2FlTrm9pg%3D%3D&position=19&pageNum=1,STAGE - GO TO MARKET PRODUCT INTERN,Full-time,Internship,2025-09-11,Havas Media France,https://havasmedianetwork.com,,,,https://fr.linkedin.com/jobs/view/stage-go-to-market-product-intern-at-havas-media-france-4265332688?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=IOtLtnlyWW2753%2FlTrm9pg%3D%3D&position=19&pageNum=1,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:32:40.210213,https://fr.linkedin.com/jobs/view/strategy-operations-intern-paris-at-sunday-4362605280?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=sVfjHYZo4aen0TtssYg6Uw%3D%3D&position=18&pageNum=1,Strategy & Operations Intern - Paris,Full-time,Internship,2026-01-22,sunday,http://www.sundayapp.com,,,,https://fr.linkedin.com/jobs/view/strategy-operations-intern-paris-at-sunday-4362605280?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=sVfjHYZo4aen0TtssYg6Uw%3D%3D&position=18&pageNum=1,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:32:40.214495,https://fr.linkedin.com/jobs/view/stage-aliad-venture-capital-operations-controller-intern-h-f-at-air-liquide-4361372947?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=V%2F6DvbXlKbYbFyaoC5u2zw%3D%3D&position=13&pageNum=1,Stage - ALIAD - Venture Capital & Operations Controller Intern H/F,Full-time,Internship,2026-02-04,Air Liquide,http://www.airliquide.com,,,,https://fr.linkedin.com/jobs/view/stage-aliad-venture-capital-operations-controller-intern-h-f-at-air-liquide-4361372947?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=V%2F6DvbXlKbYbFyaoC5u2zw%3D%3D&position=13&pageNum=1,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:32:40.219053,https://fr.linkedin.com/jobs/view/stage-ai-program-coordination-sbs-paris-at-sbs-4366367552?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=UyWCOWzaZjU7rAwPzE%2FReA%3D%3D&position=17&pageNum=1,Stage - AI Program & Coordination - SBS - Paris,Full-time,Internship,2026-01-27,SBS,http://www.sbs-software.com,,,,https://fr.linkedin.com/jobs/view/stage-ai-program-coordination-sbs-paris-at-sbs-4366367552?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=UyWCOWzaZjU7rAwPzE%2FReA%3D%3D&position=17&pageNum=1,7,Skipped,Skipped: Title contains ML/Data keywords: AI
2026-02-07T23:32:40.223036,https://fr.linkedin.com/jobs/view/intern-machine-learning-engineer-recommender-systems-all-genders-at-dailymotion-4359027957?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=gCTLIYZ8REEg0Qkw5mpyDQ%3D%3D&position=12&pageNum=1,Intern Machine Learning Engineer - Recommender Systems (All Genders),Full-time,Internship,2026-01-15,Dailymotion,http://www.dailymotion.com,,,,https://fr.linkedin.com/jobs/view/intern-machine-learning-engineer-recommender-systems-all-genders-at-dailymotion-4359027957?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=gCTLIYZ8REEg0Qkw5mpyDQ%3D%3D&position=12&pageNum=1,7,Skipped,Skipped: Title contains ML/Data keywords: machine learning
2026-02-07T23:32:40.226771,https://fr.linkedin.com/jobs/view/talent-acquisition-coordinator-internship-at-alice-bob-4369951744?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=uNZR9yroR9f09CxN5gHYJw%3D%3D&position=14&pageNum=1,Talent Acquisition Coordinator - Internship,Internship,Not Applicable,2026-02-06,Alice & Bob,https://alice-bob.com/,,,,https://fr.linkedin.com/jobs/view/talent-acquisition-coordinator-internship-at-alice-bob-4369951744?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=uNZR9yroR9f09CxN5gHYJw%3D%3D&position=14&pageNum=1,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:32:40.229661,https://fr.linkedin.com/jobs/view/assistant-chef-de-projet-si-europe-f-h-stage-at-christian-dior-couture-4328665539?refId=TDT4kYD8Vj5nWFUYbH8V7g%3D%3D&trackingId=uU8kcnZDxsB1qIA3Bq2YhQ%3D%3D&position=2&pageNum=0,Assistant Chef de Projet SI Europe F/H - STAGE,Full-time,Internship,2026-02-02,Christian Dior Couture,https://www.dior.com/carrieres/index.html,,,,https://fr.linkedin.com/jobs/view/assistant-chef-de-projet-si-europe-f-h-stage-at-christian-dior-couture-4328665539?refId=TDT4kYD8Vj5nWFUYbH8V7g%3D%3D&trackingId=uU8kcnZDxsB1qIA3Bq2YhQ%3D%3D&position=2&pageNum=0,0,Skipped,Skipped: Job title 'Assistant Chef de Projet SI Europe F/H - STAGE' doesn't match ML/Data keywords
2026-02-07T23:32:40.232242,https://fr.linkedin.com/jobs/view/business-program-management-apprentice-at-microsoft-4365270837?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=HuFaUqkwtL9bXDOeGiPszA%3D%3D&position=16&pageNum=1,Business Program Management Apprentice,Full-time,Not Applicable,2026-01-22,Microsoft,https://news.microsoft.com/,,,,https://fr.linkedin.com/jobs/view/business-program-management-apprentice-at-microsoft-4365270837?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=HuFaUqkwtL9bXDOeGiPszA%3D%3D&position=16&pageNum=1,0,Skipped,Skipped: Job title 'Business Program Management Apprentice' doesn't match ML/Data keywords
2026-02-07T23:32:40.234996,https://fr.linkedin.com/jobs/view/automotive-recruiter-intern-at-mechanics-body-shops-marketplace-4264768443?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=wx9GDqfvjpZ78sQRrfo2UA%3D%3D&position=11&pageNum=1,Automotive Recruiter Intern,Internship,Internship,2025-07-09,Mechanics & Body Shops Marketplace,https://www.mechanicsmarketplace.com,,,,https://fr.linkedin.com/jobs/view/automotive-recruiter-intern-at-mechanics-body-shops-marketplace-4264768443?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=wx9GDqfvjpZ78sQRrfo2UA%3D%3D&position=11&pageNum=1,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:32:40.239067,https://fr.linkedin.com/jobs/view/client-experience-retail-assistant-stage-h-f-at-lemaire-4358818219?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=a3EKdmiw9Y%2BrGL8aEZDOYw%3D%3D&position=15&pageNum=1,Client Experience Retail Assistant - Stage (H/F),Internship,Internship,2026-02-04,LEMAIRE,http://www.lemaire.fr/,,,,https://fr.linkedin.com/jobs/view/client-experience-retail-assistant-stage-h-f-at-lemaire-4358818219?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=a3EKdmiw9Y%2BrGL8aEZDOYw%3D%3D&position=15&pageNum=1,0,Skipped,Skipped: Job title 'Client Experience Retail Assistant - Stage (H/F)' doesn't match ML/Data keywords
2026-02-07T23:32:40.242621,https://fr.linkedin.com/jobs/view/balenciaga-e-commerce-content-production-intern-march-2026-f-h-at-balenciaga-4365087443?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=snc%2Br3Gvz9LRCKQF3Q76AA%3D%3D&position=4&pageNum=1,BALENCIAGA - E-Commerce Content Production Intern - March 2026 (F/H),Full-time,Not Applicable,2026-01-21,BALENCIAGA,http://www.balenciaga.com,,,,https://fr.linkedin.com/jobs/view/balenciaga-e-commerce-content-production-intern-march-2026-f-h-at-balenciaga-4365087443?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=snc%2Br3Gvz9LRCKQF3Q76AA%3D%3D&position=4&pageNum=1,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:32:40.246382,https://fr.linkedin.com/jobs/view/operations-intern-%C3%AEle-de-france-start-date-2026-at-amazon-4308423942?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=wV6Ufpd%2BdrxTJJQsAQXxjw%3D%3D&position=9&pageNum=1,Operations Intern - Île de France - Start Date 2026,Full-time,Internship,2026-02-06,Amazon,https://www.aboutamazon.com/,,,,https://fr.linkedin.com/jobs/view/operations-intern-%C3%AEle-de-france-start-date-2026-at-amazon-4308423942?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=wV6Ufpd%2BdrxTJJQsAQXxjw%3D%3D&position=9&pageNum=1,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:32:40.250695,https://fr.linkedin.com/jobs/view/operations-intern-%C3%AEle-de-france-start-date-2026-at-amazon-4308419993?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=PoSPAS88rAImWRFYqaQ%2BNA%3D%3D&position=6&pageNum=1,Operations Intern - Île de France - Start Date 2026,Full-time,Internship,2026-02-06,Amazon,https://www.aboutamazon.com/,,,,https://fr.linkedin.com/jobs/view/operations-intern-%C3%AEle-de-france-start-date-2026-at-amazon-4308419993?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=PoSPAS88rAImWRFYqaQ%2BNA%3D%3D&position=6&pageNum=1,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:32:40.254631,https://fr.linkedin.com/jobs/view/intern-analyst-portfolio-manager-assistant-active-advisory-at-ubs-4328860268?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=YCWavid5kzTp8bBc7T61Gg%3D%3D&position=10&pageNum=1,Intern - Analyst & Portfolio Manager Assistant - Active Advisory,Full-time,Entry level,2026-02-03,UBS,http://www.ubs.com/about,,,,https://fr.linkedin.com/jobs/view/intern-analyst-portfolio-manager-assistant-active-advisory-at-ubs-4328860268?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=YCWavid5kzTp8bBc7T61Gg%3D%3D&position=10&pageNum=1,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:32:40.258728,https://fr.linkedin.com/jobs/view/stage-engineering-compliance-h-f-at-klepierre-4366810515?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=aAAplg5cw%2FZxJCukZBCZNQ%3D%3D&position=5&pageNum=1,Stage - Engineering Compliance H/F,Internship,Internship,2026-01-29,KLEPIERRE,http://www.klepierre.com,,,,https://fr.linkedin.com/jobs/view/stage-engineering-compliance-h-f-at-klepierre-4366810515?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=aAAplg5cw%2FZxJCukZBCZNQ%3D%3D&position=5&pageNum=1,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, ai engineer intern"
2026-02-07T23:32:40.262309,https://fr.linkedin.com/jobs/view/intern-trader-assistant-at-engie-international-supply-energy-management-4350686142?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=aVgH1J%2BZmsbFHzed85wFOg%3D%3D&position=3&pageNum=1,Intern - Trader Assistant,Internship,Internship,2026-01-21,ENGIE - International Supply & Energy Management,https://gems.engie.com,,,,https://fr.linkedin.com/jobs/view/intern-trader-assistant-at-engie-international-supply-energy-management-4350686142?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=aVgH1J%2BZmsbFHzed85wFOg%3D%3D&position=3&pageNum=1,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:32:40.265193,https://fr.linkedin.com/jobs/view/stage-en-tourisme-at-indie-campers-4366942411?refId=OlFbuCuERjQrtvFzFrUiVg%3D%3D&trackingId=d9wNkn12%2Fr%2BZMV4EMt4t3w%3D%3D&position=25&pageNum=2,Stage en Tourisme,Full-time,Internship,2026-01-28,Indie Campers,https://indiecampers.com,,,,https://fr.linkedin.com/jobs/view/stage-en-tourisme-at-indie-campers-4366942411?refId=OlFbuCuERjQrtvFzFrUiVg%3D%3D&trackingId=d9wNkn12%2Fr%2BZMV4EMt4t3w%3D%3D&position=25&pageNum=2,0,Skipped,Skipped: Job title 'Stage en Tourisme' doesn't match ML/Data keywords
2026-02-07T23:32:40.268364,https://fr.linkedin.com/jobs/view/financial-analyst-intern-at-amazon-4335233610?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=t1G1aOVBkg1giLTzaRc3Ng%3D%3D&position=2&pageNum=1,Financial Analyst Intern,Full-time,Not Applicable,2026-02-04,Amazon,https://www.aboutamazon.com/,,,,https://fr.linkedin.com/jobs/view/financial-analyst-intern-at-amazon-4335233610?refId=yFhH1xivIxDLvR09urA0ew%3D%3D&trackingId=t1G1aOVBkg1giLTzaRc3Ng%3D%3D&position=2&pageNum=1,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:33:27.259020,https://fr.linkedin.com/jobs/view/global-editorial-content-marketing-stage-intern-paris-at-cozycozy-com-4337099031?refId=TDT4kYD8Vj5nWFUYbH8V7g%3D%3D&trackingId=lQ3UhALmdZBf3pExPHbyxg%3D%3D&position=24&pageNum=0,"Global Editorial Content Marketing Stage / Intern, Paris",Internship,Not Applicable,2025-11-20,cozycozy.com,https://www.cozycozy.com,,,,https://fr.linkedin.com/jobs/view/global-editorial-content-marketing-stage-intern-paris-at-cozycozy-com-4337099031?refId=TDT4kYD8Vj5nWFUYbH8V7g%3D%3D&trackingId=lQ3UhALmdZBf3pExPHbyxg%3D%3D&position=24&pageNum=0,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:33:27.261700,https://fr.linkedin.com/jobs/view/strategy-consultant-internship-private-equity-lyon-f-h-at-indefi-4325718969?refId=TDT4kYD8Vj5nWFUYbH8V7g%3D%3D&trackingId=bM17Rl%2BXmOa2EV%2F7H6pJZg%3D%3D&position=25&pageNum=0,Strategy Consultant Internship - Private Equity - Lyon F/H,Internship,Internship,2025-12-04,INDEFI,http://www.indefi.com,,,,https://fr.linkedin.com/jobs/view/strategy-consultant-internship-private-equity-lyon-f-h-at-indefi-4325718969?refId=TDT4kYD8Vj5nWFUYbH8V7g%3D%3D&trackingId=bM17Rl%2BXmOa2EV%2F7H6pJZg%3D%3D&position=25&pageNum=0,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
2026-02-07T23:33:27.264187,https://fr.linkedin.com/jobs/view/revenue-operations-intern-at-swan-4329689579?refId=TDT4kYD8Vj5nWFUYbH8V7g%3D%3D&trackingId=tsDtDVlfh43mSk37a6Zqzw%3D%3D&position=22&pageNum=0,Revenue Operations Intern,Internship,Internship,2025-12-31,Swan,https://swan.io,,,,https://fr.linkedin.com/jobs/view/revenue-operations-intern-at-swan-4329689579?refId=TDT4kYD8Vj5nWFUYbH8V7g%3D%3D&trackingId=tsDtDVlfh43mSk37a6Zqzw%3D%3D&position=22&pageNum=0,5,Skipped,"Skipped: Role match but missing technical keywords: machine learning engineer intern, data scientist intern, ai engineer intern, research intern"
